"Run","Run ID","metric","step","timestamp","value"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","7400","1778460647294","0.08749128341674804"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","7500","1778461880073","0.08394905090332032"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","100","1778435654375","0.12194498062133789"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","200","1778435727314","0.05292721748352051"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","300","1778435800536","0.06051455497741699"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","400","1778435873309","0.054263792037963866"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","500","1778435945384","0.031239774227142334"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","600","1778436018171","0.041730070114135744"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","700","1778436090006","0.04420272827148437"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","800","1778436163545","0.03264017820358276"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","900","1778436235157","0.029657955169677733"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1000","1778436307764","0.04706348419189453"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1100","1778437293962","0.05278076171875"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1200","1778437366572","0.02535818815231323"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1300","1778437439777","0.040174398422241214"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1400","1778437511535","0.0297133469581604"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1500","1778437584107","0.033037843704223635"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1600","1778437656303","0.02596297025680542"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1700","1778437728333","0.0325689172744751"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1800","1778437800710","0.037351911067962644"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","1900","1778437873408","0.026699271202087402"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2000","1778437946068","0.0270583176612854"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2100","1778438018144","0.030872611999511718"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2200","1778439006933","0.02604811429977417"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2300","1778439079357","0.029697794914245606"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2400","1778439151766","0.0421783971786499"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2500","1778439223823","0.027163918018341063"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2600","1778439295588","0.012232826948165893"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2700","1778439367777","0.008989202976226806"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2800","1778439441017","0.013148657083511352"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","2900","1778439513914","0.00802105724811554"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3000","1778439586256","0.01724152088165283"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3100","1778439659612","0.020357987880706786"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3200","1778439732900","0.012047150135040284"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3300","1778440719696","0.018527857065200805"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3400","1778440791774","0.015411783456802369"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3500","1778440864103","0.013915376663208008"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3600","1778440936789","0.02626389980316162"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3700","1778441009070","0.013393012285232543"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3800","1778441081285","0.004444552361965179"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","3900","1778441153674","0.016058496236801147"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4000","1778441225821","0.018436210155487062"
